"Area","MajorAxisLength","MinorAxisLength","Eccentricity","ConvexArea","Extent","Perimeter","Class"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","[0.38,0.655]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Kecimen"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Kecimen"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","[619,1.12e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","[226,422]","(259,492]","[0.349,0.806]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","[226,422]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","[226,422]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","[0.349,0.806]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"[2.54e+04,8.16e+04]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","[619,1.12e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","[144,259]","(0.806,0.962]","[2.61e+04,8.83e+04]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","(0.655,0.835]","(1.12e+03,2.7e+03]","Besni"
"(8.16e+04,2.35e+05]","(422,997]","(259,492]","(0.806,0.962]","(8.83e+04,2.78e+05]","[0.38,0.655]","(1.12e+03,2.7e+03]","Besni"
